"","bestCostByT","temperatures"
"1",2597737649,9e+05
"2",2597737649,810000
"3",2547100134,729000
"4",2547100134,656100
"5",2546272889,590490
"6",2546272889,531441
"7",2546272889,478296,9
"8",2546272889,430467,21
"9",2546272889,387420,489
"10",2546272889,348678,4401
"11",2546272889,313810,59609
"12",2546272889,282429,536481
"13",2546272889,254186,5828329
"14",2546272889,228767,92454961
"15",2546272889,205891,132094649
"16",2546272889,185302,018885184
"17",2546272889,166771,816996666
"18",2546272889,150094,635296999
"19",2471541320,135085,171767299
"20",2471541320,121576,654590569
"21",2471541320,109418,989131512
"22",2471541320,98477,0902183612
